Name,Protein identifier,Contig id,Start,Stop,Strand,Gene symbol,Sequence name,Scope,Element type,Element subtype,Class,Subclass,Method,Target length,Reference sequence length,% Coverage of reference sequence,% Identity to reference sequence,Alignment length,Accession of closest sequence,Name of closest sequence,HMM id,HMM description,sample_id,molecule_type,primary_cluster_id,secondary_cluster_id,contig_id,size,gc,md5,circularity_status,rep_type(s),rep_type_accession(s),relaxase_type(s),relaxase_type_accession(s),mpf_type,mpf_type_accession(s),orit_type(s),orit_accession(s),predicted_mobility,mash_nearest_neighbor,mash_neighbor_distance,mash_neighbor_identification,repetitive_dna_id,repetitive_dna_type,filtering_reason
SRR13327198,,NODE_69_length_8497_cov_7.390212,1208,2029,+,blaOXA-69,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.0,100.0,274,WP_001021779.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,,,SRR13327198,plasmid,AE271,AO017,NODE_69_length_8497_cov_7.390212,8497,0.378839590443686,5954a888199b2f122adfe94ad337bcf0,not tested,-,-,-,-,-,-,-,-,-,CP039931,0.0151342,Acinetobacter baumannii,-,-,-
SRR13327198,,NODE_71_length_8120_cov_4.213689,6751,7113,-,ble,bleomycin binding protein Ble-MBL,core,AMR,AMR,BLEOMYCIN,BLEOMYCIN,EXACTX,121,121,100.0,100.0,121,WP_004201167.1,bleomycin binding protein Ble-MBL,,,SRR13327198,chromosome,-,-,NODE_71_length_8120_cov_4.213689,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
SRR13327198,,NODE_71_length_8120_cov_4.213689,7120,7929,-,blaNDM-1,subclass B1 metallo-beta-lactamase NDM-1,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,270,270,100.0,100.0,270,WP_004201164.1,subclass B1 metallo-beta-lactamase NDM-1,,,SRR13327198,chromosome,-,-,NODE_71_length_8120_cov_4.213689,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
SRR13327198,,NODE_74_length_6177_cov_288.735275,4141,4671,+,ant(2'')-Ia,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,BLASTX,177,177,100.0,98.31,177,WP_000381803.1,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,,,SRR13327198,plasmid,AB702,AK583,NODE_74_length_6177_cov_288.735275,6177,0.3909664885866926,886e5b66831dd6164ad7be91411a53b7,not tested,-,-,MOBP,NZ_AFDA02000006_00006,-,-,-,-,-,CP027181,4.76906e-05,Acinetobacter baumannii,-,-,-
SRR13327198,,NODE_78_length_4760_cov_10.902596,3366,4568,+,tet(B),tetracycline efflux MFS transporter Tet(B),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,401,401,100.0,100.0,401,WP_001089072.1,tetracycline efflux MFS transporter Tet(B),,,SRR13327198,plasmid,AC715,-,NODE_78_length_4760_cov_10.902596,4760,0.5010504201680672,c7a0bed4cb9fa302980b19ee9df3a437,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0312752,Acinetobacter baumannii,-,-,-
SRR13327198,,NODE_82_length_3719_cov_9.762431,1136,1597,-,aac(3)-Ia,aminoglycoside N-acetyltransferase AAC(3)-Ia,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,154,154,100.0,100.0,154,WP_002089484.1,aminoglycoside N-acetyltransferase AAC(3)-Ia,,,SRR13327198,chromosome,-,-,NODE_82_length_3719_cov_9.762431,3719,0.564936810970691,4b7699658390cd66d66c3230790f38ee,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
SRR13327198,,NODE_84_length_2641_cov_32.378049,1690,2508,-,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.0,100.0,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,,,SRR13327198,plasmid,AB082,AJ649,NODE_84_length_2641_cov_32.378049,2641,0.3672851192730026,039f30eb8782b75073ca02581b870748,not tested,-,-,-,-,-,-,-,-,-,CP030109,0.00560872,Acinetobacter baumannii,-,-,-
SRR13327198,,NODE_91_length_1509_cov_8.999291,532,1344,-,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,EXACTX,271,271,100.0,100.0,271,WP_000018326.1,aminoglycoside O-phosphotransferase APH(3')-Ia,,,SRR13327198,chromosome,-,-,NODE_91_length_1509_cov_8.999291,1509,0.465871438038436,16ee032ed72b4e1df49fafb2f12c2785,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
SRR13327198,,NODE_93_length_1260_cov_10.417743,430,1242,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100.0,100.0,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,,,SRR13327198,chromosome,-,-,NODE_93_length_1260_cov_10.417743,1260,0.5920634920634921,e4e8c24b31a2c956a09ddc27a6f50fa9,not tested,-,-,-,-,-,-,-,-,-,-,-,-,"MF805806,KX709966,KY437727,KU736876","IS1006,ISAzs17,ISShfr9,ISVsa3",repetitve element
SRR13327198,,NODE_94_length_1187_cov_10.416360,174,974,+,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100.0,100.0,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,,,SRR13327198,plasmid,AB082,AJ649,NODE_94_length_1187_cov_10.416360,1187,0.5206402695871946,0c706d51412a5b58144816979dd356a0,not tested,-,-,-,-,-,-,-,-,-,CP030109,0.00560872,Acinetobacter baumannii,"KC354801,KY437728,KX009061","ISPa14,ISPst9,Tn5393",repetitve element
SRR13327198,,NODE_95_length_981_cov_17.783447,80,856,+,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.0,99.61,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,,,SRR13327198,chromosome,-,-,NODE_95_length_981_cov_17.783447,981,0.3302752293577982,32fb553ab179623ff3b5b34f79caf79e,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327198,,NODE_98_length_859_cov_22.765789,64,849,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,262,262,100.0,100.0,262,WP_001206315.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,,,SRR13327198,chromosome,-,-,NODE_98_length_859_cov_22.765789,859,0.529685681024447,e207eb4be0651e8ed37013c320c93bb7,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327198,,NODE_99_length_831_cov_13.118852,3,722,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,240,278,86.33,100.0,240,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,,,SRR13327198,chromosome,-,-,NODE_99_length_831_cov_13.118852,831,0.5607701564380265,d55d16fbcdfa7b39b04dfec7b64ab59e,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327198,,NODE_25_length_64282_cov_9.839880,150,671,-,sat2,streptothricin N-acetyltransferase Sat2,core,AMR,AMR,STREPTOTHRICIN,STREPTOTHRICIN,EXACTX,174,174,100.0,100.0,174,WP_000704156.1,streptothricin N-acetyltransferase Sat2,,,SRR13327198,chromosome,-,-,NODE_25_length_64282_cov_9.839880,64282,0.391431504931396,e2d18dbb16f2789e1f413f721b674f88,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327198,,NODE_25_length_64282_cov_9.839880,769,1239,-,dfrA1,trimethoprim-resistant dihydrofolate reductase DfrA1,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,157,157,100.0,100.0,157,WP_000777554.1,trimethoprim-resistant dihydrofolate reductase DfrA1,,,SRR13327198,chromosome,-,-,NODE_25_length_64282_cov_9.839880,64282,0.391431504931396,e2d18dbb16f2789e1f413f721b674f88,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327198,,NODE_33_length_43264_cov_9.697069,34685,35470,-,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,EXACTX,262,262,100.0,100.0,262,WP_001279062.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,,,SRR13327198,chromosome,-,-,NODE_33_length_43264_cov_9.697069,43264,0.3962185650887574,d0500b6880c13b83a179f8ff29e1d6a7,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327198,,NODE_3_length_177998_cov_9.653324,176366,177514,-,blaADC-191,extended-spectrum class C beta-lactamase ADC-191,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.0,100.0,383,WP_003112187.1,extended-spectrum class C beta-lactamase ADC-191,,,SRR13327198,chromosome,-,-,NODE_3_length_177998_cov_9.653324,177998,0.3833189136956595,1b38a15cee2912284aa47420ba7d95c4,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327198,,NODE_63_length_9971_cov_8.886548,8592,9428,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.0,100.0,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,,,SRR13327198,chromosome,-,-,NODE_63_length_9971_cov_8.886548,9971,0.5319426336375489,58b2220fc4e3d691d35e6226e5c69b62,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
SRR13327198,,NODE_63_length_9971_cov_8.886548,9425,9769,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.0,100.0,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,,,SRR13327198,chromosome,-,-,NODE_63_length_9971_cov_8.886548,9971,0.5319426336375489,58b2220fc4e3d691d35e6226e5c69b62,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
SRR13327198,,NODE_69_length_8497_cov_7.390212,1208,2029,+,blaOXA-69,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.0,100.0,274,WP_001021779.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69,,,SRR13327198,plasmid,AE271,AO017,NODE_69_length_8497_cov_7.390212,8497,0.378839590443686,5954a888199b2f122adfe94ad337bcf0,not tested,-,-,-,-,-,-,-,-,-,CP039931,0.0151342,Acinetobacter baumannii,-,-,-
SRR13327198,,NODE_71_length_8120_cov_4.213689,6751,7113,-,ble,bleomycin binding protein Ble-MBL,core,AMR,AMR,BLEOMYCIN,BLEOMYCIN,EXACTX,121,121,100.0,100.0,121,WP_004201167.1,bleomycin binding protein Ble-MBL,,,SRR13327198,chromosome,-,-,NODE_71_length_8120_cov_4.213689,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
SRR13327198,,NODE_71_length_8120_cov_4.213689,7120,7929,-,blaNDM-1,subclass B1 metallo-beta-lactamase NDM-1,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,270,270,100.0,100.0,270,WP_004201164.1,subclass B1 metallo-beta-lactamase NDM-1,,,SRR13327198,chromosome,-,-,NODE_71_length_8120_cov_4.213689,8120,0.6289408866995074,432035c123a579bc1b3a413ad77f71aa,not tested,-,-,-,-,-,-,-,-,-,-,-,-,KY978629,IS5D,repetitve element
SRR13327198,,NODE_74_length_6177_cov_288.735275,4141,4671,+,ant(2'')-Ia,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,BLASTX,177,177,100.0,98.31,177,WP_000381803.1,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,,,SRR13327198,plasmid,AB702,AK583,NODE_74_length_6177_cov_288.735275,6177,0.3909664885866926,886e5b66831dd6164ad7be91411a53b7,not tested,-,-,MOBP,NZ_AFDA02000006_00006,-,-,-,-,-,CP027181,4.76906e-05,Acinetobacter baumannii,-,-,-
SRR13327198,,NODE_78_length_4760_cov_10.902596,3366,4568,+,tet(B),tetracycline efflux MFS transporter Tet(B),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,401,401,100.0,100.0,401,WP_001089072.1,tetracycline efflux MFS transporter Tet(B),,,SRR13327198,plasmid,AC715,-,NODE_78_length_4760_cov_10.902596,4760,0.5010504201680672,c7a0bed4cb9fa302980b19ee9df3a437,not tested,-,-,-,-,-,-,-,-,-,CP015485,0.0312752,Acinetobacter baumannii,-,-,-
SRR13327198,,NODE_82_length_3719_cov_9.762431,1136,1597,-,aac(3)-Ia,aminoglycoside N-acetyltransferase AAC(3)-Ia,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,154,154,100.0,100.0,154,WP_002089484.1,aminoglycoside N-acetyltransferase AAC(3)-Ia,,,SRR13327198,chromosome,-,-,NODE_82_length_3719_cov_9.762431,3719,0.564936810970691,4b7699658390cd66d66c3230790f38ee,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
SRR13327198,,NODE_84_length_2641_cov_32.378049,1690,2508,-,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.0,100.0,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,,,SRR13327198,plasmid,AB082,AJ649,NODE_84_length_2641_cov_32.378049,2641,0.3672851192730026,039f30eb8782b75073ca02581b870748,not tested,-,-,-,-,-,-,-,-,-,CP030109,0.00560872,Acinetobacter baumannii,-,-,-
SRR13327198,,NODE_91_length_1509_cov_8.999291,532,1344,-,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,EXACTX,271,271,100.0,100.0,271,WP_000018326.1,aminoglycoside O-phosphotransferase APH(3')-Ia,,,SRR13327198,chromosome,-,-,NODE_91_length_1509_cov_8.999291,1509,0.465871438038436,16ee032ed72b4e1df49fafb2f12c2785,not tested,-,-,-,-,-,-,-,-,-,-,-,-,CP001182,IS15,repetitve element
SRR13327198,,NODE_93_length_1260_cov_10.417743,430,1242,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100.0,100.0,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,,,SRR13327198,chromosome,-,-,NODE_93_length_1260_cov_10.417743,1260,0.5920634920634921,e4e8c24b31a2c956a09ddc27a6f50fa9,not tested,-,-,-,-,-,-,-,-,-,-,-,-,"MF805806,KX709966,KY437727,KU736876","IS1006,ISAzs17,ISShfr9,ISVsa3",repetitve element
SRR13327198,,NODE_94_length_1187_cov_10.416360,174,974,+,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100.0,100.0,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,,,SRR13327198,plasmid,AB082,AJ649,NODE_94_length_1187_cov_10.416360,1187,0.5206402695871946,0c706d51412a5b58144816979dd356a0,not tested,-,-,-,-,-,-,-,-,-,CP030109,0.00560872,Acinetobacter baumannii,"KC354801,KY437728,KX009061","ISPa14,ISPst9,Tn5393",repetitve element
SRR13327198,,NODE_95_length_981_cov_17.783447,80,856,+,aph(3')-VIa,aminoglycoside O-phosphotransferase APH(3')-VIa,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.0,99.61,259,WP_000422636.1,aminoglycoside O-phosphotransferase APH(3')-VIa,,,SRR13327198,chromosome,-,-,NODE_95_length_981_cov_17.783447,981,0.3302752293577982,32fb553ab179623ff3b5b34f79caf79e,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327198,,NODE_98_length_859_cov_22.765789,64,849,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,262,262,100.0,100.0,262,WP_001206315.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,,,SRR13327198,chromosome,-,-,NODE_98_length_859_cov_22.765789,859,0.529685681024447,e207eb4be0651e8ed37013c320c93bb7,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327198,,NODE_99_length_831_cov_13.118852,3,722,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,240,278,86.33,100.0,240,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,,,SRR13327198,chromosome,-,-,NODE_99_length_831_cov_13.118852,831,0.5607701564380265,d55d16fbcdfa7b39b04dfec7b64ab59e,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327199,,NODE_100_length_2643_cov_13.819969,1692,2510,-,blaOXA-23,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,273,273,100.0,100.0,273,WP_001046004.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23,,,SRR13327199,plasmid,AC163,AL241,NODE_100_length_2643_cov_13.819969,2643,0.3670071888006054,6af770801150a8900db319163830b6be,not tested,-,-,-,-,-,-,-,-,-,MG954378,0.0023533,Acinetobacter baumannii,-,-,-
SRR13327199,,NODE_107_length_1772_cov_16.575015,119,976,-,blaTEM-1,broad-spectrum class A beta-lactamase TEM-1,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,286,286,100.0,100.0,286,WP_000027057.1,broad-spectrum class A beta-lactamase TEM-1,,,SRR13327199,chromosome,-,-,NODE_107_length_1772_cov_16.575015,1772,0.4881489841986456,01cd76adb62e6a758f4e0293a0f36267,not tested,-,-,-,-,-,-,-,-,-,-,-,-,"CP001182,MG053108,JQ899055","IS15,ISAeme2,Tn3",repetitve element
SRR13327199,,NODE_112_length_1451_cov_31.704882,166,978,+,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,core,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,EXACTX,271,271,100.0,100.0,271,WP_000018326.1,aminoglycoside O-phosphotransferase APH(3')-Ia,,,SRR13327199,plasmid,AC237,AL339,NODE_112_length_1451_cov_31.704882,1451,0.4638180565127498,39b5bcc648bfa536f7c18b2687a1e0c7,not tested,-,-,-,-,-,-,-,-,-,CP003907,0.00600989,Acinetobacter baumannii BJAB07104,CP001182,IS15,repetitve element
SRR13327199,,NODE_116_length_1117_cov_15.335953,143,919,+,aph(3')-VI,APH(3')-VI family aminoglycoside O-phosphotransferase,core,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,BLASTX,259,259,100.0,98.84,259,WP_014386410.1,APH(3')-VI family aminoglycoside O-phosphotransferase,,,SRR13327199,plasmid,AF235,-,NODE_116_length_1117_cov_15.335953,1117,0.3357206803939123,aab18a6b3eb92bbb89fbbbf0072618b2,not tested,-,-,-,-,-,-,-,-,-,CP032267,0.0411434,Acinetobacter sp. WCHAc010034,-,-,-
SRR13327199,,NODE_23_length_59762_cov_10.691936,23921,24706,+,ant(3'')-IIa,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,core,AMR,AMR,AMINOGLYCOSIDE,SPECTINOMYCIN/STREPTOMYCIN,BLASTX,262,262,100.0,99.24,262,WP_001112624.1,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,,,SRR13327199,chromosome,-,-,NODE_23_length_59762_cov_10.691936,59762,0.4049395937217629,73af053877ec680426c498d8e39285d2,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327199,,NODE_29_length_44094_cov_7.776247,24732,25553,+,blaOXA-66,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,ALLELEX,274,274,100.0,100.0,274,WP_001021792.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66,,,SRR13327199,chromosome,-,-,NODE_29_length_44094_cov_7.776247,44094,0.3653558307252687,dba91a598363656c48a6797a23fcf163,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327199,,NODE_62_length_17523_cov_15.144858,1077,1628,+,aac(6')-Ib',aminoglycoside N-acetyltransferase AAC(6')-Ib',core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,184,184,100.0,100.0,184,WP_014454105.1,aminoglycoside N-acetyltransferase AAC(6')-Ib',,,SRR13327199,plasmid,AC237,AL339,NODE_62_length_17523_cov_15.144858,17523,0.4689265536723164,ad5e4882961eb7a706baeaae95668869,not tested,-,-,-,-,-,-,-,-,-,CP003907,0.00600989,Acinetobacter baumannii BJAB07104,-,-,-
SRR13327199,,NODE_62_length_17523_cov_15.144858,1724,2353,+,catB8,type B-3 chloramphenicol O-acetyltransferase CatB8,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,210,210,100.0,100.0,210,WP_002075262.1,type B-3 chloramphenicol O-acetyltransferase CatB8,,,SRR13327199,plasmid,AC237,AL339,NODE_62_length_17523_cov_15.144858,17523,0.4689265536723164,ad5e4882961eb7a706baeaae95668869,not tested,-,-,-,-,-,-,-,-,-,CP003907,0.00600989,Acinetobacter baumannii BJAB07104,-,-,-
SRR13327199,,NODE_62_length_17523_cov_15.144858,2414,3202,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100.0,100.0,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,,,SRR13327199,plasmid,AC237,AL339,NODE_62_length_17523_cov_15.144858,17523,0.4689265536723164,ad5e4882961eb7a706baeaae95668869,not tested,-,-,-,-,-,-,-,-,-,CP003907,0.00600989,Acinetobacter baumannii BJAB07104,-,-,-
SRR13327199,,NODE_62_length_17523_cov_15.144858,3369,3713,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100.0,100.0,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,,,SRR13327199,plasmid,AC237,AL339,NODE_62_length_17523_cov_15.144858,17523,0.4689265536723164,ad5e4882961eb7a706baeaae95668869,not tested,-,-,-,-,-,-,-,-,-,CP003907,0.00600989,Acinetobacter baumannii BJAB07104,-,-,-
SRR13327199,,NODE_62_length_17523_cov_15.144858,3710,4546,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100.0,100.0,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,,,SRR13327199,plasmid,AC237,AL339,NODE_62_length_17523_cov_15.144858,17523,0.4689265536723164,ad5e4882961eb7a706baeaae95668869,not tested,-,-,-,-,-,-,-,-,-,CP003907,0.00600989,Acinetobacter baumannii BJAB07104,-,-,-
SRR13327199,,NODE_62_length_17523_cov_15.144858,7894,8664,+,armA,16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,257,257,100.0,100.0,257,WP_000359986.1,16S rRNA (guanine(1405)-N(7))-methyltransferase ArmA,,,SRR13327199,plasmid,AC237,AL339,NODE_62_length_17523_cov_15.144858,17523,0.4689265536723164,ad5e4882961eb7a706baeaae95668869,not tested,-,-,-,-,-,-,-,-,-,CP003907,0.00600989,Acinetobacter baumannii BJAB07104,-,-,-
SRR13327199,,NODE_62_length_17523_cov_15.144858,10966,12438,+,msr(E),ABC-F type ribosomal protection protein Msr(E),core,AMR,AMR,MACROLIDE/STREPTOGRAMIN,AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN,EXACTX,491,491,100.0,100.0,491,WP_000052512.1,ABC-F type ribosomal protection protein Msr(E),,,SRR13327199,plasmid,AC237,AL339,NODE_62_length_17523_cov_15.144858,17523,0.4689265536723164,ad5e4882961eb7a706baeaae95668869,not tested,-,-,-,-,-,-,-,-,-,CP003907,0.00600989,Acinetobacter baumannii BJAB07104,-,-,-
SRR13327199,,NODE_62_length_17523_cov_15.144858,12497,13378,+,mph(E),Mph(E) family macrolide 2'-phosphotransferase,core,AMR,AMR,MACROLIDE,ERYTHROMYCIN,EXACTX,294,294,100.0,100.0,294,WP_000155092.1,Mph(E) family macrolide 2'-phosphotransferase,,,SRR13327199,plasmid,AC237,AL339,NODE_62_length_17523_cov_15.144858,17523,0.4689265536723164,ad5e4882961eb7a706baeaae95668869,not tested,-,-,-,-,-,-,-,-,-,CP003907,0.00600989,Acinetobacter baumannii BJAB07104,-,-,-
SRR13327199,,NODE_8_length_97209_cov_15.082762,108,1256,+,blaADC-73,extended-spectrum class C beta-lactamase ADC-73,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,383,383,100.0,100.0,383,WP_001211219.1,extended-spectrum class C beta-lactamase ADC-73,,,SRR13327199,chromosome,-,-,NODE_8_length_97209_cov_15.082762,97209,0.3798516598257363,8996715b9108133141af9e14c57a246f,not tested,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SRR13327199,,NODE_93_length_3878_cov_7.238687,2209,2571,-,ble,bleomycin binding protein Ble-MBL,core,AMR,AMR,BLEOMYCIN,BLEOMYCIN,EXACTX,121,121,100.0,100.0,121,WP_004201167.1,bleomycin binding protein Ble-MBL,,,SRR13327199,plasmid,AE581,-,NODE_93_length_3878_cov_7.238687,3878,0.6070139247034554,4bf67ba5c987472fb5058603c0502614,not tested,-,-,-,-,-,-,-,-,-,JQ739157,0.0283151,Acinetobacter pittii,"KY978629,CP030858,MF458176","IS5D,ISAba125,ISKox3",repetitve element
